LotArea,OverallQual,OverallCond,YearBuilt,TotalBsmtSF,GrLivArea,GarageCars,GarageArea,Neighborhood,HouseStyle,RoofStyle,Exterior,Heating,SaleCondition,SalePrice
3537.0,1,8,2001,206.0,3841,0,492.0,Edwards,2Story,Gable,MetalSd,GasW,Partial,209070
19138.0,3,9,1989,2476.0,1014,1,438.0,OldTown,1.5Fin,Gable,HdBoard,GasA,Normal,138492
13560.0,4,3,2017,165.0,3829,0,766.0,NAmes,1.5Fin,Gable,HdBoard,GasA,Partial,273659
15434.0,7,7,1993,2307.0,1865,0,322.0,Somerst,1Story,Flat,HdBoard,Grav,Abnorml,231485
9396.0,6,9,1955,1997.0,1001,0,716.0,CollgCr,1Story,Hip,Wd Sdng,Grav,Partial,190746
18924.0,1,1,2006,393.0,1488,1,934.0,Edwards,1.5Fin,Gable,MetalSd,GasW,Normal,126208
7131.0,4,9,2007,120.0,916,3,672.0,OldTown,SLvl,Flat,VinylSd,GasA,Partial,178494
,6,7,2021,2997.0,599,2,625.0,CollgCr,2Story,Flat,MetalSd,GasA,Partial,189015
19513.0,3,4,1979,412.0,1917,2,756.0,NAmes,1.5Fin,Flat,MetalSd,Grav,Normal,177168
12271.0,2,6,2001,1975.0,1378,2,847.0,CollgCr,1Story,Flat,HdBoard,GasA,Normal,149986
5145.0,2,6,1960,2215.0,1576,1,714.0,Edwards,1.5Fin,Gable,HdBoard,Grav,Partial,164869
15100.0,4,6,1996,420.0,2975,1,412.0,,SLvl,Flat,Wd Sdng,GasW,Partial,264228
6067.0,1,2,1954,1729.0,3225,2,216.0,NAmes,1.5Fin,Hip,VinylSd,Grav,Normal,173805
6195.0,2,5,1952,,2696,2,144.0,Edwards,1Story,Gable,HdBoard,GasW,Normal,213836
11244.0,2,7,1964,267.0,2514,1,932.0,OldTown,1Story,Hip,Wd Sdng,GasA,Partial,191380
9281.0,4,6,1951,2085.0,3222,2,645.0,CollgCr,1.5Fin,Hip,Wd Sdng,GasA,Normal,293754
4509.0,4,3,1951,2973.0,950,0,173.0,CollgCr,1Story,Flat,Wd Sdng,Grav,Partial,152260
17502.0,1,5,2021,2385.0,2118,3,269.0,NAmes,SLvl,Hip,Wd Sdng,GasW,Partial,180812
8533.0,7,8,2003,1777.0,1033,1,978.0,NAmes,2Story,Gable,Wd Sdng,Grav,Abnorml,181877
19065.0,7,5,1995,2377.0,3079,3,676.0,,2Story,Flat,HdBoard,GasA,Abnorml,336693
16670.0,1,3,1990,198.0,3415,2,881.0,OldTown,2Story,Gable,HdBoard,Grav,Partial,204876
5932.0,8,9,2018,2857.0,1222,2,618.0,NAmes,1Story,Gable,MetalSd,GasA,Normal,227783
16595.0,7,3,1979,4.0,1889,1,759.0,Edwards,SLvl,Hip,VinylSd,Grav,Normal,277386
15041.0,7,2,1993,1455.0,1847,1,843.0,Edwards,SLvl,Hip,Wd Sdng,GasW,Abnorml,238071
7560.0,6,6,1959,988.0,1363,0,850.0,,1.5Fin,Gable,VinylSd,GasW,Abnorml,227936
6016.0,4,8,1979,1394.0,2043,1,852.0,CollgCr,1.5Fin,Flat,Wd Sdng,GasW,Partial,189456
2719.0,8,6,1998,894.0,1318,3,,Somerst,1.5Fin,Gable,MetalSd,Grav,Partial,256615
2074.0,2,1,1984,1890.0,2189,1,219.0,OldTown,SLvl,Hip,Wd Sdng,GasA,Normal,176486
15161.0,7,8,2014,2150.0,2086,0,720.0,Edwards,SLvl,Gable,Wd Sdng,Grav,Abnorml,242728
4149.0,3,1,1966,2482.0,2793,3,500.0,Somerst,1.5Fin,Hip,MetalSd,GasA,Abnorml,250203
16033.0,3,9,1980,1931.0,1972,2,48.0,CollgCr,SLvl,Gable,HdBoard,GasW,Normal,177816
6207.0,7,8,2019,649.0,2701,1,1.0,OldTown,2Story,Hip,VinylSd,GasW,Normal,279263
,3,6,2001,1828.0,745,2,709.0,Edwards,1.5Fin,Gable,MetalSd,Grav,Abnorml,117463
11078.0,5,2,1975,2428.0,1314,0,600.0,Edwards,1.5Fin,Hip,MetalSd,GasA,Partial,144856
13725.0,8,9,1954,2113.0,3614,1,722.0,CollgCr,1Story,Flat,HdBoard,GasA,Partial,375026
5936.0,4,8,1963,578.0,892,0,69.0,CollgCr,1Story,Flat,Wd Sdng,GasA,Partial,128716
11307.0,7,4,2000,2317.0,662,2,704.0,Edwards,1.5Fin,Flat,HdBoard,Grav,Normal,206169
19459.0,7,2,1964,46.0,965,3,45.0,Edwards,2Story,Flat,Wd Sdng,GasA,Normal,246572
6615.0,2,6,1961,2963.0,1011,0,62.0,Somerst,SLvl,Gable,VinylSd,Grav,Abnorml,97690
9265.0,8,1,1995,364.0,1670,1,630.0,CollgCr,2Story,Gable,VinylSd,GasW,Normal,303781
12116.0,9,7,2013,2115.0,2467,1,737.0,CollgCr,2Story,Hip,VinylSd,GasW,Abnorml,326880
17733.0,6,1,2021,,1347,2,852.0,Somerst,SLvl,Gable,HdBoard,GasW,Normal,176317
15892.0,5,6,2008,72.0,3727,2,916.0,CollgCr,1Story,Gable,VinylSd,GasW,Abnorml,306472
,1,5,1975,1282.0,3062,2,491.0,NAmes,SLvl,Hip,HdBoard,Grav,Partial,184454
12473.0,1,3,1978,2022.0,2693,2,496.0,OldTown,2Story,Gable,VinylSd,Grav,Partial,194002
11247.0,9,6,1953,2077.0,3840,1,26.0,NAmes,SLvl,Flat,HdBoard,Grav,Partial,378731
18925.0,4,4,1999,1026.0,3982,1,190.0,,1Story,Flat,VinylSd,GasW,Abnorml,304121
4161.0,1,6,1974,1544.0,3815,1,790.0,Somerst,SLvl,Gable,MetalSd,GasW,Abnorml,212073
16588.0,3,4,1989,1543.0,2843,0,227.0,Edwards,SLvl,Gable,HdBoard,GasA,Partial,206031
14061.0,6,1,1981,,3354,3,867.0,CollgCr,SLvl,Hip,MetalSd,Grav,Normal,322160
8041.0,8,5,1986,2935.0,2861,3,223.0,Edwards,2Story,Gable,VinylSd,GasA,Abnorml,341261
14673.0,2,8,1959,400.0,3116,3,294.0,OldTown,SLvl,Flat,HdBoard,GasW,Normal,245314
3560.0,8,6,1987,1687.0,2827,0,57.0,NAmes,SLvl,Hip,VinylSd,GasA,Partial,310375
13954.0,1,9,2010,1991.0,3024,2,812.0,OldTown,1Story,Hip,HdBoard,GasW,Partial,229772
19548.0,2,4,1976,2036.0,1642,2,720.0,Edwards,1Story,Hip,Wd Sdng,GasA,Normal,174724
17078.0,8,9,1956,653.0,3081,2,653.0,OldTown,1Story,Gable,MetalSd,Grav,Abnorml,362914
7419.0,7,8,1958,949.0,973,1,661.0,Edwards,SLvl,Gable,Wd Sdng,GasW,Normal,212284
4722.0,5,3,2008,847.0,2759,0,528.0,NAmes,1.5Fin,Gable,VinylSd,Grav,Partial,228188
12550.0,2,6,1985,1495.0,1227,3,924.0,Edwards,1Story,Hip,HdBoard,Grav,Normal,158791
18854.0,9,4,1979,934.0,1087,2,495.0,NAmes,SLvl,Hip,MetalSd,GasA,Abnorml,288230
3468.0,5,1,1968,1395.0,1989,3,751.0,CollgCr,1Story,Flat,MetalSd,GasW,Partial,268342
,8,9,1990,2478.0,1689,2,37.0,,1Story,Flat,MetalSd,GasA,Normal,274773
8719.0,4,4,2004,538.0,979,3,857.0,OldTown,SLvl,Gable,VinylSd,Grav,Normal,167076
18363.0,9,5,1955,70.0,1906,1,798.0,Somerst,2Story,Gable,VinylSd,GasW,Normal,306139
12591.0,7,3,1971,1505.0,560,0,,OldTown,1Story,Flat,MetalSd,GasA,Abnorml,119289
7073.0,2,4,2019,1754.0,2340,2,57.0,Somerst,1.5Fin,Flat,HdBoard,Grav,Normal,218933
10012.0,3,9,1973,1825.0,1802,2,346.0,OldTown,2Story,Gable,VinylSd,Grav,Normal,204659
15892.0,2,7,2011,255.0,3319,2,528.0,Edwards,2Story,Gable,VinylSd,GasA,Normal,230344
10249.0,5,8,1991,2194.0,1087,2,631.0,CollgCr,1.5Fin,Gable,VinylSd,Grav,Abnorml,177723
19513.0,2,3,1971,901.0,708,0,534.0,Edwards,1Story,Gable,Wd Sdng,Grav,Normal,116920
17147.0,5,3,1965,669.0,536,0,481.0,NAmes,SLvl,Flat,MetalSd,GasA,Abnorml,106108
19737.0,9,7,1962,1883.0,3152,2,721.0,CollgCr,1Story,Gable,HdBoard,GasA,Abnorml,362360
2767.0,2,8,1986,139.0,1657,3,212.0,Edwards,2Story,Gable,VinylSd,Grav,Partial,202893
5895.0,9,5,2001,2702.0,2959,1,147.0,CollgCr,1.5Fin,Flat,HdBoard,GasA,Partial,321487
12200.0,7,1,1973,2668.0,3195,2,95.0,NAmes,SLvl,Flat,VinylSd,Grav,Abnorml,332983
9329.0,7,3,1966,1446.0,1234,1,459.0,Somerst,2Story,Gable,VinylSd,GasW,Abnorml,211921
,5,5,1965,2918.0,3719,3,,,2Story,Gable,HdBoard,Grav,Partial,372158
16621.0,8,3,1950,63.0,3459,2,72.0,CollgCr,1Story,Hip,HdBoard,GasA,Abnorml,352088
13334.0,7,1,1950,1294.0,1920,2,330.0,NAmes,1Story,Gable,HdBoard,GasA,Partial,238863
,6,7,1979,1721.0,3823,1,48.0,Edwards,1.5Fin,Gable,MetalSd,Grav,Normal,330989
9734.0,2,1,1973,867.0,2026,2,221.0,Somerst,2Story,Flat,HdBoard,Grav,Partial,160439
5906.0,6,6,1995,2882.0,1006,3,364.0,CollgCr,1.5Fin,Gable,HdBoard,Grav,Normal,227244
6492.0,2,6,1951,512.0,2114,0,793.0,CollgCr,2Story,Gable,HdBoard,GasW,Abnorml,154374
11730.0,1,7,1964,1030.0,1767,1,504.0,CollgCr,1.5Fin,Hip,HdBoard,GasA,Normal,99955
4073.0,9,1,1978,1416.0,1329,0,31.0,CollgCr,1.5Fin,Gable,HdBoard,GasW,Abnorml,283247
18696.0,5,3,2011,,1472,1,539.0,,1.5Fin,Gable,HdBoard,GasA,Normal,176386
8269.0,4,9,1962,867.0,1890,0,818.0,CollgCr,1.5Fin,Flat,HdBoard,GasW,Partial,164422
19194.0,8,2,2014,777.0,949,3,679.0,Somerst,SLvl,Hip,VinylSd,Grav,Normal,264004
8841.0,5,5,1994,1025.0,619,3,36.0,NAmes,SLvl,Gable,HdBoard,GasW,Abnorml,208608
12955.0,7,3,1996,2582.0,3880,2,745.0,CollgCr,2Story,Hip,HdBoard,Grav,Partial,338279
4032.0,3,5,1965,358.0,1133,3,178.0,Somerst,1.5Fin,Gable,Wd Sdng,GasA,Normal,152403
11699.0,8,7,1952,1500.0,711,3,56.0,OldTown,2Story,Gable,HdBoard,Grav,Partial,259689
14737.0,8,1,2019,1938.0,2831,2,744.0,OldTown,1.5Fin,Flat,Wd Sdng,GasA,Normal,320096
12762.0,3,3,1954,1445.0,3825,1,335.0,Somerst,1Story,Gable,HdBoard,GasA,Abnorml,269396
9129.0,9,6,1975,814.0,3834,3,495.0,CollgCr,2Story,Hip,HdBoard,Grav,Normal,408425
10788.0,8,7,1964,595.0,2824,3,583.0,CollgCr,2Story,Hip,VinylSd,GasA,Abnorml,356095
4147.0,1,3,2004,2251.0,1564,0,,NAmes,2Story,Gable,Wd Sdng,GasA,Partial,73241
2615.0,8,4,1971,970.0,1946,3,2.0,CollgCr,SLvl,Hip,MetalSd,GasA,Partial,308631
2947.0,4,6,1986,226.0,3516,2,201.0,NAmes,1.5Fin,Flat,HdBoard,GasW,Abnorml,295511
7677.0,6,5,1978,2995.0,2032,3,190.0,CollgCr,2Story,Hip,VinylSd,GasW,Abnorml,280220
9866.0,9,9,1975,816.0,3935,0,907.0,Edwards,1.5Fin,Hip,MetalSd,GasA,Partial,366263
4013.0,5,1,2019,1990.0,3453,3,206.0,Edwards,1.5Fin,Gable,Wd Sdng,GasW,Abnorml,346607
18874.0,7,5,1960,2198.0,3090,0,110.0,Somerst,1Story,Hip,HdBoard,GasW,Normal,252512
6987.0,1,1,1969,1841.0,2333,3,346.0,,1Story,Flat,VinylSd,Grav,Partial,168385
10733.0,9,8,2019,2064.0,3008,1,505.0,OldTown,1Story,Hip,MetalSd,Grav,Abnorml,394279
11479.0,6,7,1982,2351.0,3000,2,562.0,,SLvl,Flat,MetalSd,GasA,Abnorml,300578
11825.0,4,5,1979,1912.0,3886,3,749.0,NAmes,1.5Fin,Flat,MetalSd,Grav,Normal,341796
4926.0,6,6,1999,1537.0,2153,1,906.0,OldTown,2Story,Flat,MetalSd,GasA,Normal,246441
9282.0,5,4,1983,1469.0,2907,1,133.0,CollgCr,2Story,Flat,MetalSd,GasA,Normal,295115
17635.0,3,9,1954,1364.0,3805,2,907.0,,1Story,Hip,VinylSd,Grav,Normal,276406
17847.0,7,3,1961,2828.0,3481,0,977.0,Edwards,2Story,Hip,HdBoard,Grav,Normal,318524
11490.0,3,2,2001,1084.0,1566,1,280.0,Edwards,SLvl,Gable,Wd Sdng,Grav,Abnorml,170790
8986.0,2,7,2000,266.0,1751,2,225.0,OldTown,1Story,Flat,MetalSd,GasA,Partial,188207
8862.0,4,2,1970,1120.0,1145,3,537.0,OldTown,SLvl,Gable,VinylSd,GasA,Partial,145348
14159.0,7,6,2020,1306.0,1856,0,215.0,CollgCr,1Story,Flat,HdBoard,GasW,Abnorml,243166
6423.0,5,8,2007,1270.0,3216,0,953.0,Edwards,SLvl,Flat,VinylSd,GasA,Normal,243743
12450.0,9,3,2013,34.0,2753,0,591.0,OldTown,2Story,Flat,Wd Sdng,Grav,Normal,316548
,7,3,1955,785.0,2636,1,,Edwards,2Story,Hip,VinylSd,GasA,Abnorml,276084
4073.0,9,3,1998,67.0,1435,1,931.0,Edwards,SLvl,Flat,MetalSd,Grav,Partial,221925
19085.0,9,1,2021,188.0,1622,2,20.0,OldTown,1.5Fin,Flat,HdBoard,Grav,Partial,312256
12111.0,2,9,1986,40.0,1560,0,221.0,Edwards,2Story,Gable,VinylSd,GasA,Abnorml,91758
8825.0,1,5,1959,607.0,2921,0,560.0,OldTown,2Story,Flat,HdBoard,Grav,Normal,164662
12652.0,4,9,2015,682.0,3962,2,339.0,Somerst,1Story,Gable,MetalSd,GasA,Partial,305956
14454.0,4,5,2005,944.0,2009,3,373.0,OldTown,1.5Fin,Hip,Wd Sdng,Grav,Normal,209544
9968.0,2,7,2020,2954.0,2437,0,571.0,Edwards,2Story,Hip,Wd Sdng,GasA,Abnorml,174625
14516.0,3,1,2015,946.0,2939,0,873.0,Somerst,SLvl,Flat,HdBoard,GasW,Partial,199641
16290.0,3,9,1994,1331.0,1210,2,753.0,Edwards,1.5Fin,Flat,MetalSd,GasA,Abnorml,136191
9776.0,5,1,2017,852.0,1493,2,445.0,Edwards,1.5Fin,Gable,Wd Sdng,Grav,Normal,175542
10558.0,1,4,2013,973.0,1879,1,378.0,Somerst,1Story,Gable,VinylSd,Grav,Normal,110448
10719.0,9,7,1965,756.0,554,3,530.0,CollgCr,1Story,Hip,HdBoard,GasA,Normal,261151
6886.0,8,9,1959,1694.0,2140,1,394.0,Somerst,2Story,Flat,HdBoard,Grav,Abnorml,242025
6619.0,8,1,1970,1307.0,3491,1,589.0,Edwards,1Story,Flat,MetalSd,GasW,Abnorml,383109
15956.0,3,6,1961,1642.0,3302,2,355.0,Edwards,1.5Fin,Gable,MetalSd,GasA,Partial,252058
12345.0,2,5,1962,1969.0,3133,1,975.0,CollgCr,SLvl,Gable,Wd Sdng,GasW,Normal,194296
8875.0,1,3,1959,2595.0,2861,3,642.0,Somerst,1Story,Hip,HdBoard,GasW,Abnorml,219952
12100.0,6,2,1962,1371.0,3675,0,440.0,OldTown,1Story,Hip,VinylSd,GasA,Normal,295389
9856.0,1,1,1983,2962.0,2256,1,213.0,Edwards,SLvl,Flat,VinylSd,GasW,Normal,165600
7401.0,5,2,2008,1218.0,2563,1,127.0,Somerst,1.5Fin,Gable,VinylSd,Grav,Normal,221899
5022.0,9,4,1998,1803.0,1932,1,511.0,NAmes,1.5Fin,Hip,VinylSd,GasW,Normal,271799
13675.0,9,6,1955,483.0,2576,3,618.0,Edwards,1Story,Gable,MetalSd,Grav,Normal,365715
12912.0,4,5,1961,2007.0,1275,3,452.0,OldTown,1Story,Hip,Wd Sdng,GasW,Partial,212713
7738.0,7,4,1978,587.0,2503,3,692.0,Edwards,SLvl,Flat,MetalSd,GasA,Normal,314059
17126.0,7,8,1975,1371.0,855,2,705.0,Somerst,1Story,Hip,VinylSd,Grav,Abnorml,217364
3770.0,4,7,2017,1121.0,3950,0,907.0,CollgCr,1.5Fin,Hip,VinylSd,GasW,Abnorml,260817
14305.0,5,4,1965,281.0,3242,2,317.0,NAmes,1.5Fin,Gable,Wd Sdng,Grav,Normal,281789
,9,5,2002,629.0,1063,0,44.0,OldTown,SLvl,Hip,HdBoard,GasA,Normal,220006
14404.0,7,5,1968,2466.0,3058,1,56.0,Edwards,SLvl,Gable,MetalSd,Grav,Partial,333807
10989.0,7,3,1996,222.0,2894,3,385.0,OldTown,1Story,Flat,Wd Sdng,Grav,Abnorml,357514
5215.0,7,9,1981,79.0,3392,3,868.0,CollgCr,2Story,Flat,VinylSd,Grav,Partial,365008
13980.0,9,5,2019,825.0,1421,3,182.0,NAmes,SLvl,Hip,VinylSd,GasW,Abnorml,336267
8694.0,5,2,2019,2729.0,2026,1,786.0,OldTown,1.5Fin,Flat,HdBoard,GasW,Normal,228664
19136.0,6,4,2010,2460.0,524,0,316.0,Somerst,1Story,Gable,Wd Sdng,Grav,Normal,169852
12661.0,3,4,1954,2381.0,591,2,407.0,,SLvl,Gable,Wd Sdng,GasA,Normal,115171
3392.0,1,5,2008,2936.0,2876,2,516.0,OldTown,1.5Fin,Hip,VinylSd,Grav,Normal,190651
8789.0,2,8,1951,,2412,1,665.0,NAmes,1Story,Flat,HdBoard,Grav,Normal,172470
16385.0,8,5,1951,1025.0,2061,0,475.0,Edwards,SLvl,Gable,MetalSd,GasW,Partial,244321
19061.0,1,1,1952,1226.0,3519,3,930.0,Somerst,1Story,Gable,VinylSd,Grav,Abnorml,232133
2105.0,7,2,2019,2305.0,1101,0,18.0,Edwards,1Story,Gable,VinylSd,Grav,Partial,201630
13479.0,5,3,1992,2810.0,2210,0,30.0,Edwards,2Story,Gable,HdBoard,GasA,Abnorml,198520
3946.0,6,3,1954,836.0,841,3,978.0,OldTown,SLvl,Gable,HdBoard,GasA,Partial,218176
7544.0,8,6,1999,2043.0,3444,0,490.0,Somerst,SLvl,Flat,Wd Sdng,Grav,Normal,317387
19479.0,4,9,1959,1464.0,1971,1,939.0,OldTown,SLvl,Hip,VinylSd,Grav,Abnorml,177815
15275.0,6,1,1976,454.0,2943,2,658.0,CollgCr,2Story,Hip,MetalSd,GasA,Abnorml,297404
8985.0,3,6,1973,1810.0,1041,1,467.0,Edwards,1.5Fin,Gable,VinylSd,GasA,Partial,86202
3782.0,7,9,1971,2066.0,3073,0,873.0,NAmes,SLvl,Flat,HdBoard,Grav,Partial,315233
,2,4,1952,1903.0,1930,3,848.0,Edwards,SLvl,Flat,MetalSd,Grav,Normal,195623
16485.0,8,3,1965,978.0,1653,2,395.0,NAmes,1.5Fin,Gable,VinylSd,Grav,Abnorml,288972
17605.0,7,6,1979,432.0,3702,1,418.0,OldTown,SLvl,Flat,Wd Sdng,GasW,Normal,354977
6869.0,8,6,1992,1452.0,2246,0,857.0,Somerst,2Story,Hip,MetalSd,GasA,Partial,270005
,2,2,1953,251.0,1672,3,953.0,Edwards,SLvl,Gable,HdBoard,GasA,Abnorml,173480
11867.0,3,5,1989,2023.0,2528,1,372.0,CollgCr,1Story,Gable,Wd Sdng,GasW,Normal,209195
5981.0,4,1,1965,795.0,1799,0,636.0,Edwards,2Story,Hip,Wd Sdng,GasA,Partial,140927
11493.0,9,9,2021,2954.0,3767,3,327.0,NAmes,2Story,Hip,Wd Sdng,GasW,Partial,417382
7682.0,5,9,1965,1846.0,908,1,,NAmes,1Story,Flat,HdBoard,GasA,Partial,152858
7782.0,6,3,2015,2696.0,1382,3,536.0,NAmes,1.5Fin,Flat,HdBoard,Grav,Normal,271037
19327.0,1,5,2004,2957.0,2159,1,152.0,Somerst,2Story,Hip,VinylSd,GasW,Abnorml,139116
11137.0,4,3,1969,2785.0,570,1,748.0,CollgCr,SLvl,Flat,Wd Sdng,GasW,Normal,120985
18984.0,4,7,2000,220.0,1722,0,725.0,CollgCr,1.5Fin,Hip,MetalSd,Grav,Partial,141689
15012.0,8,1,2006,2160.0,1044,2,652.0,NAmes,2Story,Flat,MetalSd,GasW,Partial,234376
3524.0,8,5,2000,559.0,1318,2,297.0,CollgCr,SLvl,Flat,Wd Sdng,GasA,Partial,213614
18634.0,6,6,1967,1081.0,1101,3,142.0,CollgCr,SLvl,Gable,HdBoard,GasW,Normal,257233
2078.0,8,7,2008,2244.0,1988,3,534.0,OldTown,2Story,Gable,VinylSd,Grav,Partial,316073
5123.0,9,3,1977,1741.0,2491,3,795.0,CollgCr,1.5Fin,Hip,HdBoard,GasW,Abnorml,342209
9064.0,5,7,2018,779.0,3661,3,111.0,NAmes,1.5Fin,Hip,HdBoard,GasA,Normal,338132
15068.0,1,4,1977,2262.0,1384,3,268.0,Somerst,1Story,Hip,Wd Sdng,Grav,Abnorml,114986
10417.0,1,6,1962,635.0,3394,0,95.0,OldTown,1Story,Flat,Wd Sdng,GasW,Partial,186068
15362.0,2,5,1955,1039.0,2311,3,330.0,CollgCr,2Story,Gable,VinylSd,GasW,Normal,178382
3209.0,2,4,1978,2724.0,3334,2,171.0,OldTown,SLvl,Gable,Wd Sdng,Grav,Partial,206084
7153.0,5,6,1958,2707.0,2234,2,461.0,Edwards,2Story,Hip,HdBoard,Grav,Normal,256986
6898.0,7,3,1978,2280.0,1451,1,947.0,OldTown,1Story,Flat,MetalSd,GasA,Partial,225448
12871.0,7,3,1987,2072.0,2091,1,290.0,OldTown,1Story,Hip,Wd Sdng,GasW,Normal,224967
9610.0,4,5,2014,1424.0,2272,0,814.0,OldTown,2Story,Gable,VinylSd,Grav,Normal,177044
13077.0,4,5,2005,1803.0,500,0,234.0,CollgCr,1Story,Gable,VinylSd,GasA,Normal,131106
17791.0,3,9,1979,1388.0,1690,3,418.0,OldTown,1.5Fin,Gable,HdBoard,Grav,Partial,175028
4544.0,2,4,2008,2985.0,1048,1,305.0,Somerst,2Story,Gable,Wd Sdng,GasW,Partial,119840
7522.0,3,5,2007,2118.0,2309,0,,,2Story,Hip,VinylSd,GasW,Partial,160727
4370.0,8,9,1959,1582.0,1467,0,86.0,NAmes,2Story,Hip,HdBoard,GasA,Normal,238223
6710.0,1,4,1970,2072.0,3138,2,807.0,Edwards,2Story,Hip,HdBoard,GasA,Partial,217389
2328.0,4,3,2005,457.0,1765,0,332.0,NAmes,1.5Fin,Flat,Wd Sdng,Grav,Abnorml,155025
15683.0,7,7,1975,210.0,2681,0,709.0,CollgCr,1Story,Gable,Wd Sdng,GasW,Normal,271374
7579.0,5,7,1964,2588.0,3823,1,732.0,NAmes,2Story,Hip,Wd Sdng,GasW,Abnorml,312313
15122.0,2,8,1984,2818.0,1368,3,297.0,Edwards,2Story,Hip,HdBoard,GasW,Abnorml,142044
8794.0,1,4,1964,1062.0,3593,3,142.0,OldTown,SLvl,Gable,HdBoard,GasA,Abnorml,240463
2120.0,6,4,1955,676.0,2302,0,59.0,NAmes,2Story,Hip,MetalSd,GasA,Normal,216227
8749.0,5,9,1977,2142.0,3277,1,825.0,CollgCr,2Story,Flat,HdBoard,GasW,Normal,280942
,3,7,2012,1413.0,1595,3,964.0,Somerst,SLvl,Gable,VinylSd,GasW,Partial,206272
19348.0,9,3,1978,2267.0,1020,3,800.0,Edwards,1.5Fin,Hip,HdBoard,Grav,Abnorml,252730
17450.0,3,9,1997,905.0,1408,0,935.0,NAmes,1Story,Flat,Wd Sdng,GasA,Normal,116284
5675.0,2,5,2012,1291.0,2422,3,1.0,Somerst,1.5Fin,Hip,HdBoard,Grav,Partial,165222
7643.0,5,4,2007,1517.0,2486,3,416.0,Edwards,2Story,Gable,Wd Sdng,GasA,Partial,279536
13560.0,9,1,1970,1653.0,2230,2,152.0,NAmes,2Story,Gable,HdBoard,Grav,Partial,289514
19700.0,8,9,1971,1089.0,2337,1,253.0,CollgCr,1.5Fin,Gable,MetalSd,Grav,Normal,301896
19580.0,6,6,1976,1410.0,3343,0,570.0,Somerst,2Story,Flat,HdBoard,Grav,Abnorml,298559
,3,2,2006,2240.0,1000,0,922.0,Somerst,1.5Fin,Gable,HdBoard,GasW,Normal,128198
5170.0,6,7,1959,2222.0,2525,2,951.0,NAmes,1.5Fin,Gable,VinylSd,Grav,Normal,283625
2355.0,5,3,1971,111.0,2322,0,762.0,NAmes,1Story,Flat,MetalSd,GasA,Partial,185916
11718.0,1,6,1993,,1831,2,367.0,CollgCr,1Story,Flat,Wd Sdng,Grav,Abnorml,138903
2028.0,5,8,1977,1510.0,750,1,24.0,,1Story,Gable,VinylSd,GasW,Normal,156417
16831.0,7,3,1999,1944.0,3452,3,132.0,OldTown,1Story,Flat,HdBoard,GasW,Abnorml,368255
19397.0,9,5,2000,,2126,3,242.0,,1.5Fin,Flat,VinylSd,GasW,Normal,342713
12894.0,1,6,1950,412.0,1727,1,61.0,CollgCr,2Story,Hip,Wd Sdng,GasW,Abnorml,112803
11019.0,3,1,1983,2651.0,2555,0,426.0,NAmes,1.5Fin,Hip,Wd Sdng,Grav,Partial,185581
14638.0,8,7,1984,959.0,2655,1,615.0,CollgCr,2Story,Gable,VinylSd,Grav,Partial,305776
16889.0,6,4,2010,185.0,2268,3,451.0,Edwards,1Story,Hip,MetalSd,GasA,Abnorml,253076
4024.0,5,7,1979,1576.0,2377,2,77.0,CollgCr,SLvl,Gable,Wd Sdng,GasA,Partial,229515
7839.0,2,7,2017,50.0,3364,2,720.0,CollgCr,2Story,Flat,MetalSd,Grav,Normal,236758
15503.0,3,5,1989,1169.0,3070,0,104.0,Edwards,2Story,Hip,Wd Sdng,GasA,Normal,196737
12303.0,2,8,2014,354.0,1896,3,602.0,Edwards,SLvl,Flat,MetalSd,GasA,Abnorml,150545
19138.0,1,8,1986,2410.0,885,2,675.0,OldTown,1.5Fin,Hip,Wd Sdng,GasA,Abnorml,63867
19622.0,7,5,2013,2583.0,2448,2,379.0,,1Story,Hip,VinylSd,GasA,Partial,306300
3906.0,3,5,1950,1307.0,682,2,865.0,Edwards,1.5Fin,Hip,MetalSd,GasW,Abnorml,131193
9399.0,7,7,1964,35.0,3880,0,393.0,OldTown,2Story,Flat,VinylSd,GasA,Partial,336961
9961.0,7,6,1962,276.0,3469,3,114.0,OldTown,2Story,Hip,VinylSd,Grav,Normal,351907
14031.0,8,4,1978,1719.0,1702,1,661.0,NAmes,2Story,Hip,Wd Sdng,Grav,Normal,248461
17128.0,1,2,2004,1348.0,1514,2,744.0,Edwards,1.5Fin,Hip,HdBoard,GasA,Abnorml,85374
17663.0,5,8,1994,2229.0,2127,1,597.0,Somerst,1.5Fin,Flat,VinylSd,GasW,Normal,233226
3460.0,9,3,1953,2518.0,3798,1,539.0,Edwards,SLvl,Gable,HdBoard,GasW,Partial,376761
17682.0,7,2,2013,1835.0,2391,0,47.0,Edwards,1.5Fin,Hip,Wd Sdng,GasW,Abnorml,271980
17193.0,1,7,1964,2464.0,1535,0,187.0,OldTown,1Story,Hip,VinylSd,GasA,Normal,77993
19800.0,8,6,1997,888.0,1773,1,595.0,Edwards,2Story,Hip,HdBoard,Grav,Normal,296600
13045.0,3,8,2005,403.0,3989,0,574.0,Edwards,1.5Fin,Gable,MetalSd,GasA,Normal,263199
9766.0,4,6,2019,513.0,3948,1,513.0,OldTown,1.5Fin,Gable,HdBoard,Grav,Normal,289981
19812.0,4,7,1964,2613.0,2745,2,790.0,OldTown,1.5Fin,Flat,VinylSd,Grav,Abnorml,226861
